SEDE,FACULTAD,CARRERA,OBSERVACIONES,OBSERVACIONES,TEXTO_TOKEN,LEMMA,SENTIMIENTO,SCORE,TOPIC,name_topic
SEDE 1,FACULTAD 4,INGENIERIA 21,Pintar la calle para señalizar los estacionamientos porque hay gente que no se sabe estacionar,Pintar la calle para señalizar los estacionamientos porque hay gente que no se sabe estacionar,"['pintar', 'calle', 'señalizar', 'estacionamientos', 'gente', 'sabe', 'estacionar']","['pintar', 'calle', 'señalizar', 'estacionamiento', 'gente', 'estacionar']",Neutral,78.12%,6,
SEDE 3,FACULTAD 1,POSTGRADO 17,Planta de docentes enfocados en sus áreas de estudio y especialidad.,Planta de docentes enfocados en sus áreas de estudio y especialidad.,"['planta', 'docentes', 'enfocados', 'áreas', 'estudio', 'especialidad']","['plantar', 'docente', 'enfocado', 'área', 'estudio', 'especialidad']",Neutral,78.11%,6,
SEDE 1,FACULTAD 1,INGENIERIA 05,Poca conexión para cargar las computadoras,Poca conexión para cargar las computadoras,"['poca', 'conexión', 'cargar', 'computadoras']","['conexión', 'cargar', 'computadora']",Neutral,41.52%,4,laboratorio
SEDE 1,FACULTAD 4,TÉCNICO 01,poca flexibilidad con el horario de atencion con los estudiantes de horario nocturno,poca flexibilidad con el horario de atencion con los estudiantes de horario nocturno,"['poca', 'flexibilidad', 'horario', 'atencion', 'estudiantes', 'horario', 'nocturno']","['flexibilidad', 'horario', 'atencion', 'estudiantes', 'horario', 'nocturno']",Neutral,73.14%,0,
SEDE 1,FACULTAD 3,LICENCIATURA 11,Poca iluminación en los estacionamientos de la  parte de atras,Poca iluminación en los estacionamientos de la  parte de atras,"['poca', 'iluminación', 'estacionamientos', 'parte', 'atras']","['iluminación', 'estacionamiento']",Neutral,37.50%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 27,Poca información al momento de la matrícula o antes de esta,Poca información al momento de la matrícula o antes de esta,"['poca', 'información', 'momento', 'matrícula']","['información', 'momento', 'matrícular']",Neutral,78.12%,2,
SEDE 6,FACULTAD 3,POSTGRADO 38,"poca informacion de pagos virtuales, ya que sino se moviliza al centro, hay ambiguedades.","poca informacion de pagos virtuales, ya que sino se moviliza al centro, hay ambiguedades.","['poca', 'informacion', 'pagos', 'virtuales', 'sino', 'moviliza', 'centro', 'ambiguedades']","['informacion', 'pago', 'virtual', 'moviliza', 'centro', 'ambiguedad']",Neutral,62.49%,3,
SEDE 1,FACULTAD 1,LICENCIATURA 01,Poca o casi nula red wifi,Poca o casi nula red wifi,"['poca', 'casi', 'nula', 'red', 'wifi']","['nulo', 'red', 'wifi']",Neutral,78.12%,5,wifi
SEDE 6,FACULTAD 3,INGENIERIA 15,Poca o nula iluminación en lo estacionamiento,Poca o nula iluminación en lo estacionamiento,"['poca', 'nula', 'iluminación', 'estacionamiento']","['nulo', 'iluminación', 'estacionamiento']",Neutral,28.13%,6,
SEDE 1,FACULTAD 4,INGENIERIA 17,Poca seguridad en los alrededores de las instalaciones como por ejemplo paradas de autobuses,Poca seguridad en los alrededores de las instalaciones como por ejemplo paradas de autobuses,"['poca', 'seguridad', 'alrededores', 'instalaciones', 'ejemplo', 'paradas', 'autobuses']","['seguridad', 'alrededor', 'instalación', 'ejemplo', 'parado', 'autobús']",Neutral,66.71%,3,
SEDE 1,FACULTAD 1,INGENIERIA 04,Poca señal hasta con tu propio internet,Poca señal hasta con tu propio internet,"['poca', 'señal', 'propio', 'internet']","['señal', 'internet']",Neutral,70.83%,5,wifi
SEDE 1,FACULTAD 4,LICENCIATURA 15,Poca variedad al momento de comprar almuerzo,Poca variedad al momento de comprar almuerzo,"['poca', 'variedad', 'momento', 'comprar', 'almuerzo']","['variedad', 'momento', 'comprar', 'almuerzo']",Neutral,71.97%,1,comida
SEDE 2,FACULTAD 1,INGENIERIA 04,Poca variedad de comida en la cafetería,Poca variedad de comida en la cafetería,"['poca', 'variedad', 'comida', 'cafetería']","['variedad', 'comida', 'cafetería']",Neutral,78.12%,1,comida
SEDE 1,FACULTAD 1,INGENIERIA 06,Poca Variedad de comida en la cafetería,Poca Variedad de comida en la cafetería,"['poca', 'variedad', 'comida', 'cafetería']","['variedad', 'comida', 'cafetería']",Neutral,78.12%,1,comida
SEDE 1,FACULTAD 3,INGENIERIA 15,Poca variedad de comida en la cafetería de ----.,Poca variedad de comida en la cafetería de ----.,"['poca', 'variedad', 'comida', 'cafetería']","['variedad', 'comida', 'cafetería']",Neutral,78.12%,1,comida
SEDE 4,FACULTAD 5,LICENCIATURA 22,Poca variedad de comida saludable en la cafetería,Poca variedad de comida saludable en la cafetería,"['poca', 'variedad', 'comida', 'saludable', 'cafetería']","['variedad', 'comida', 'saludable', 'cafetería']",Neutral,82.50%,1,comida
SEDE 6,FACULTAD 6,LICENCIATURA 24,Pocas áreas recreativas o de esparcimiento,Pocas áreas recreativas o de esparcimiento,"['pocas', 'áreas', 'recreativas', 'esparcimiento']","['área', 'recreativa', 'esparcimiento']",Neutral,70.82%,7,
SEDE 1,FACULTAD 4,LICENCIATURA 14,Pocas herramientas en los talleres y si existen son muy antiguas,Pocas herramientas en los talleres y si existen son muy antiguas,"['pocas', 'herramientas', 'talleres', 'existen', 'antiguas']","['herramienta', 'taller', 'antigua']",Neutral,70.83%,4,laboratorio
SEDE 1,FACULTAD 4,INGENIERIA 17,Pocas sillas en el salón de estudio,Pocas sillas en el salón de estudio,"['pocas', 'sillas', 'salón', 'estudio']","['silla', 'salón', 'estudio']",Neutral,53.11%,6,
SEDE 1,FACULTAD 4,INGENIERIA 17,Pocas sillas en los salones de estudio,Pocas sillas en los salones de estudio,"['pocas', 'sillas', 'salones', 'estudio']","['silla', 'salón', 'estudio']",Neutral,53.11%,6,
SEDE 1,FACULTAD 3,LICENCIATURA 08,"pocas zonas de recreacion, ademas del aljibe","pocas zonas de recreacion, ademas del aljibe","['pocas', 'zonas', 'recreacion', 'ademas', 'aljibe']","['zona', 'recreacion', 'aljibe']",Neutral,56.24%,6,
SEDE 1,FACULTAD 3,LICENCIATURA 12,Poco entendimiento con los problemas que tienen los estudiantes para poder llegar a las clases.,Poco entendimiento con los problemas que tienen los estudiantes para poder llegar a las clases.,"['entendimiento', 'problemas', 'estudiantes', 'poder', 'llegar', 'clases']","['entendimiento', 'problema', 'estudiant', 'llegar', 'clase']",Neutral,33.76%,3,
SEDE 1,FACULTAD 1,INGENIERIA 01,"Poco espacio disponible en salones de estudio. La mayor parte del tiempo los salones están llenos, deben habilitar más","Poco espacio disponible en salones de estudio. La mayor parte del tiempo los salones están llenos, deben habilitar más","['espacio', 'disponible', 'salones', 'estudio', 'mayor', 'parte', 'tiempo', 'salones', 'llenos', 'deben', 'habilitar']","['espacio', 'disponible', 'salón', 'estudio', 'tiempo', 'salón', 'lleno', 'habilitar']",Neutral,55.99%,6,
SEDE 8,FACULTAD 1,INGENIERIA 01,Poco espacio en la biblioteca y área de estudio,Poco espacio en la biblioteca y área de estudio,"['espacio', 'biblioteca', 'área', 'estudio']","['espacio', 'biblioteca', 'áreo', 'estudio']",Neutral,63.02%,6,
SEDE 6,FACULTAD 1,LICENCIATURA 04,"Poco espacio para estudiar, aiempre los salones, cafeteria o cafetin estan llenos","Poco espacio para estudiar, aiempre los salones, cafeteria o cafetin estan llenos","['espacio', 'estudiar', 'aiempre', 'salones', 'cafeteria', 'cafetin', 'estan', 'llenos']","['espacio', 'estudiar', 'aiempre', 'salón', 'cafeterio', 'cafetin', 'lleno']",Neutral,34.12%,6,
SEDE 1,FACULTAD 3,LICENCIATURA 10,"poco estacionamiento, crear mas espacio","poco estacionamiento, crear mas espacio","['estacionamiento', 'crear', 'mas', 'espacio']","['estacionamientir', 'crear', 'espacio']",Neutral,70.83%,6,
SEDE 1,FACULTAD 5,INGENIERIA 22,Poco programa de desarrollo laboral orientado a cuando los estudiante se gradúen tenga una perspectiva del mercado laboral.,Poco programa de desarrollo laboral orientado a cuando los estudiante se gradúen tenga una perspectiva del mercado laboral.,"['programa', 'desarrollo', 'laboral', 'orientado', 'estudiante', 'gradúen', 'perspectiva', 'mercado', 'laboral']","['programa', 'desarrollo', 'laboral', 'orientado', 'estudiante', 'graduar', 'perspectiva', 'mercado', 'laboral']",Neutral,85.41%,6,
SEDE 5,FACULTAD 4,LICENCIATURA 15,Poco satisfecho con la cafetería respecto a los alimentos,Poco satisfecho con la cafetería respecto a los alimentos,"['satisfecho', 'cafetería', 'respecto', 'alimentos']","['satisfecho', 'cafetería', 'alimento']",Neutral,53.09%,1,comida
SEDE 1,FACULTAD 6,LICENCIATURA 24,Poco satisfecho con las pocas áreas de receso para los estudiantes,Poco satisfecho con las pocas áreas de receso para los estudiantes,"['satisfecho', 'pocas', 'áreas', 'receso', 'estudiantes']","['satisfecho', 'área', 'receso', 'estudiant']",Neutral,57.44%,7,
SEDE 3,FACULTAD 5,LICENCIATURA 21,Pocos equipos de tecnología e innovación,Pocos equipos de tecnología e innovación,"['pocos', 'equipos', 'tecnología', 'innovación']","['equipo', 'tecnologío', 'innovación']",Neutral,37.50%,6,
SEDE 1,FACULTAD 2,INGENIERIA 07,Pocos equipos para realización de laboratorios,Pocos equipos para realización de laboratorios,"['pocos', 'equipos', 'realización', 'laboratorios']","['equipo', 'realización', 'laboratorio']",Neutral,70.83%,4,laboratorio
SEDE 2,FACULTAD 3,LICENCIATURA 08,Pocos espacios de esparcimiento social,Pocos espacios de esparcimiento social,"['pocos', 'espacios', 'esparcimiento', 'social']","['espacio', 'esparcimiento', 'social']",Neutral,51.35%,6,
SEDE 1,FACULTAD 3,INGENIERIA 14,Pocos espacios en la biblioteca para estudiar y horario del mismo,Pocos espacios en la biblioteca para estudiar y horario del mismo,"['pocos', 'espacios', 'biblioteca', 'estudiar', 'horario', 'mismo']","['espacio', 'biblioteca', 'estudiar', 'horario']",Neutral,63.89%,6,
SEDE 4,FACULTAD 3,INGENIERIA 15,Pocos espacios para área de estudios.,Pocos espacios para área de estudios.,"['pocos', 'espacios', 'área', 'estudios']","['espacio', 'áreo', 'estudio']",Neutral,53.53%,6,
SEDE 8,FACULTAD 1,INGENIERIA 01,Pocos estacionamientos bajo techo,Pocos estacionamientos bajo techo,"['pocos', 'estacionamientos', 'bajo', 'techo']","['estacionamiento', 'techo']",Neutral,37.50%,6,
SEDE 1,FACULTAD 5,INGENIERIA 25,Pocos servicios de fotocopiado o aveces no están disponibles y nos toca ir hasta el otro edificio,Pocos servicios de fotocopiado o aveces no están disponibles y nos toca ir hasta el otro edificio,"['pocos', 'servicios', 'fotocopiado', 'aveces', 'disponibles', 'toca', 'edificio']","['servicio', 'fotocopiado', 'avez', 'disponible', 'tocar', 'edificio']",Neutral,58.90%,7,
SEDE 1,FACULTAD 5,INGENIERIA 23,Poder conectar más dispositivos a Internet con tu cuenta,Poder conectar más dispositivos a Internet con tu cuenta,"['poder', 'conectar', 'dispositivos', 'internet', 'cuenta']","['conectar', 'dispositivo', 'internet']",Neutral,51.39%,5,wifi
SEDE 1,FACULTAD 1,LICENCIATURA 04,Poder conseguir mejores materiales y de buena calidad para los talleres y laboratorios.,Poder conseguir mejores materiales y de buena calidad para los talleres y laboratorios.,"['poder', 'conseguir', 'mejores', 'materiales', 'buena', 'calidad', 'talleres', 'laboratorios']","['mejor', 'material', 'calidad', 'taller', 'laboratorio']",Neutral,85.39%,4,laboratorio
SEDE 1,FACULTAD 2,POSTGRADO 20,Poder ver libros online gratis con la UTP,Poder ver libros online gratis con la UTP,"['poder', 'ver', 'libros', 'online', 'gratis', 'utp']","['libro', 'online', 'gratis', 'utp']",Neutral,53.13%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 27,Podría mejor el servicio del wifi institucional.,Podría mejor el servicio del wifi institucional.,"['podría', 'mejor', 'servicio', 'wifi', 'institucional']","['servicio', 'wifi', 'institucional']",Neutral,53.11%,5,wifi
SEDE 7,FACULTAD 5,LICENCIATURA 22,"Podría poner algo sobre la cafetería pero por ahora todo está bien en la cafetería, quedo muy bien.","Podría poner algo sobre la cafetería pero por ahora todo está bien en la cafetería, quedo muy bien.","['podría', 'poner', 'cafetería', 'ahora', 'bien', 'cafetería', 'quedo', 'bien']","['cafetería', 'cafeteer', 'quedo']",Neutral,70.83%,1,comida
SEDE 3,FACULTAD 1,LICENCIATURA 05,Podrían colocar más luces o mejores focos en las instalaciones.,Podrían colocar más luces o mejores focos en las instalaciones.,"['podrían', 'colocar', 'luces', 'mejores', 'focos', 'instalaciones']","['colocar', 'luz', 'mejor', 'foco', 'instalación']",Neutral,61.24%,5,wifi
SEDE 1,FACULTAD 1,LICENCIATURA 01,Podrían crear lugares de descanso dentro de la universidad.,Podrían crear lugares de descanso dentro de la universidad.,"['podrían', 'crear', 'lugares', 'descanso', 'dentro', 'universidad']","['crear', 'lugar', 'descanso', 'universidad']",Neutral,50.94%,7,
SEDE 8,FACULTAD 5,LICENCIATURA 22,Podrían hacer que la matricula sea un poco más fácil de pagar para los extranjeros,Podrían hacer que la matricula sea un poco más fácil de pagar para los extranjeros,"['podrían', 'hacer', 'matricula', 'fácil', 'pagar', 'extranjeros']","['matricula', 'fácil', 'pagar', 'extranjero']",Neutral,45.96%,3,
SEDE 1,FACULTAD 5,INGENIERIA 25,Podrían hacer un proyecto para la construcción de un edificio de estacionamientos en las instalaciones que haga uso del carnet estudiantil o otro tipo de ID,Podrían hacer un proyecto para la construcción de un edificio de estacionamientos en las instalaciones que haga uso del carnet estudiantil o otro tipo de ID,"['podrían', 'hacer', 'proyecto', 'construcción', 'edificio', 'estacionamientos', 'instalaciones', 'haga', 'uso', 'carnet', 'estudiantil', 'tipo']","['proyecto', 'construcción', 'edificio', 'estacionamiento', 'instalación', 'hacer', 'carnet', 'estudiantil', 'tipo']",Neutral,49.61%,6,
SEDE 6,FACULTAD 5,LICENCIATURA 22,Podrían mejorar el wifi ya que en algunos salones no funciona muy bien,Podrían mejorar el wifi ya que en algunos salones no funciona muy bien,"['podrían', 'mejorar', 'wifi', 'salones', 'funciona', 'bien']","['mejorar', 'wifi', 'salón', 'funcionar']",Neutral,45.04%,5,wifi
SEDE 1,FACULTAD 5,LICENCIATURA 22,"Podrían mejorar la calidad de internet en algunas zonas, ya que hay ciertas zonas que la señal no está bien administrada","Podrían mejorar la calidad de internet en algunas zonas, ya que hay ciertas zonas que la señal no está bien administrada","['podrían', 'mejorar', 'calidad', 'internet', 'zonas', 'ciertas', 'zonas', 'señal', 'bien', 'administrada']","['mejorar', 'calidad', 'internet', 'zonas', 'zona', 'señal', 'administrado']",Neutral,82.50%,5,wifi
SEDE 1,FACULTAD 3,LICENCIATURA 11,Podrían ofrecer más seguridad en las paradas de autobuses,Podrían ofrecer más seguridad en las paradas de autobuses,"['podrían', 'ofrecer', 'seguridad', 'paradas', 'autobuses']","['ofrecer', 'seguridad', 'parado', 'autobús']",Neutral,78.08%,3,
SEDE 1,FACULTAD 3,LICENCIATURA 08,Podrían tener en cuenta un espacio de estacionamiento para motos señalizado como tal.,Podrían tener en cuenta un espacio de estacionamiento para motos señalizado como tal.,"['podrían', 'tener', 'cuenta', 'espacio', 'estacionamiento', 'motos', 'señalizado', 'tal']","['espacio', 'estacionamiento', 'moto', 'señalizado']",Neutral,70.83%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 21,Podrían tener mas variedad de bebidas,Podrían tener mas variedad de bebidas,"['podrían', 'tener', 'mas', 'variedad', 'bebidas']","['variedad', 'bebida']",Neutral,56.25%,1,comida
SEDE 1,FACULTAD 5,LICENCIATURA 23,podrían tener una  internet más estable,podrían tener una  internet más estable,"['podrían', 'tener', 'internet', 'estable']","['internet', 'estable']",Neutral,37.50%,2,
SEDE 5,FACULTAD 3,LICENCIATURA 08,Poner áreas de esparcimientos para los estudiantes,Poner áreas de esparcimientos para los estudiantes,"['poner', 'áreas', 'esparcimientos', 'estudiantes']","['área', 'esparcimiento', 'estudiant']",Neutral,42.65%,7,
SEDE 1,FACULTAD 4,LICENCIATURA 17,Poner cajeros para facilitar a los estudiantes pagos y compras en cafeterías y secretaria.,Poner cajeros para facilitar a los estudiantes pagos y compras en cafeterías y secretaria.,"['poner', 'cajeros', 'facilitar', 'estudiantes', 'pagos', 'compras', 'cafeterías', 'secretaria']","['cajero', 'facilitar', 'estudiante', 'pagos', 'compra', 'cafetería', 'secretaria']",Neutral,40.26%,2,
SEDE 1,FACULTAD 1,LICENCIATURA 04,poner cámaras de seguridad en áreas de estacionamiento,poner cámaras de seguridad en áreas de estacionamiento,"['poner', 'cámaras', 'seguridad', 'áreas', 'estacionamiento']","['cámara', 'seguridad', 'área', 'estacionamiento']",Neutral,53.02%,6,
SEDE 1,FACULTAD 1,INGENIERIA 03,Poner cortinas para que no nos afecte el sol en horas de la tarde en el edi----o 4,Poner cortinas para que no nos afecte el sol en horas de la tarde en el edi----o 4,"['poner', 'cortinas', 'afecte', 'sol', 'horas', 'tarde', 'edio']","['cortina', 'afectar', 'sol', 'hora', 'edio']",Neutral,56.22%,0,
